row_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,competitor_analysis_image_r2_urls,supernova_rewrite_image_r2_urls,page_rank
455,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14315073341268951041,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14315073341268951041?region=IN,YouTubeVideo,2026-05-15,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,455
456,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14315073341268951041,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14315073341268951041?region=IN,YouTubeVideo,2026-05-15,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,456
457,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14375313959857160193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14375313959857160193?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,457
461,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14394113727496454145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14394113727496454145?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,461
462,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14394113727496454145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14394113727496454145?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,462
463,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14394113727496454145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14394113727496454145?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,463
464,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14394113727496454145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14394113727496454145?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,464
465,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14429343729317838849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14429343729317838849?region=IN,YouTubeVideo,2025-08-05,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,465
466,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14429343729317838849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14429343729317838849?region=IN,YouTubeVideo,2025-08-05,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,466
467,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14429343729317838849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14429343729317838849?region=IN,YouTubeVideo,2025-08-05,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,467
468,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14429343729317838849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14429343729317838849?region=IN,YouTubeVideo,2025-08-05,2356,3,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,468
469,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14743227043185426433,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14743227043185426433?region=IN,Image,2026-05-20,2356,0,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14020233593441652087,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR14743227043185426433.jpg,2026-06-01,2026-06-15,,,,,469
470,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14743227043185426433,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14743227043185426433?region=IN,Image,2026-05-20,2356,1,2,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/14020233593441652087,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR14743227043185426433.jpg,2026-06-01,2026-06-15,,,,,470
471,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14838045395501711361,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14838045395501711361?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,471
472,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14838045395501711361,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14838045395501711361?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,472
473,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14838045395501711361,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14838045395501711361?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,473
475,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15016091744338968577,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15016091744338968577?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,475
479,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15043846553150160897,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15043846553150160897?region=IN,YouTubeVideo,2026-06-15,2356,0,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,479
480,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15043846553150160897,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15043846553150160897?region=IN,YouTubeVideo,2026-06-15,2356,1,5,ഇംഗ്ലീഷ് ഇനി AI പഠിപ്പിക്കും,ഡൗണ്\u200dലോഡുകൾ,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,480
481,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15043846553150160897,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15043846553150160897?region=IN,YouTubeVideo,2026-06-15,2356,2,5,ഇന്\u200dസ്റ്റാള്\u200d ചെയ്യുക,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,481
482,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15043846553150160897,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15043846553150160897?region=IN,YouTubeVideo,2026-06-15,2356,3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,482
484,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15145950432720846849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15145950432720846849?region=IN,YouTubeVideo,2025-07-18,2356,0,3,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,484
485,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15145950432720846849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15145950432720846849?region=IN,YouTubeVideo,2025-07-18,2356,1,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,485
486,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15145950432720846849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15145950432720846849?region=IN,YouTubeVideo,2025-07-18,2356,2,3,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,486
487,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15405023091943800833,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15405023091943800833?region=IN,Image,2026-05-20,2356,0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/16596557462647310419,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR15405023091943800833.jpg,2026-06-01,2026-06-15,,,,,487
497,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15529766646074834945,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15529766646074834945?region=IN,YouTubeVideo,2026-05-15,2356,0,4,MySivi Se Clear English Bolo,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,497
498,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15529766646074834945,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15529766646074834945?region=IN,YouTubeVideo,2026-05-15,2356,1,4,Spoken English Sudharo,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,498
499,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15529766646074834945,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15529766646074834945?region=IN,YouTubeVideo,2026-05-15,2356,2,4,MySivi Se Clear English Bolo,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,499
500,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15529766646074834945,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15529766646074834945?region=IN,YouTubeVideo,2026-05-15,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,500
501,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15644442616475418625,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15644442616475418625?region=IN,YouTubeVideo,2025-07-18,2356,0,3,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,501
502,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15644442616475418625,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15644442616475418625?region=IN,YouTubeVideo,2025-07-18,2356,1,3,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,502
503,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15644442616475418625,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15644442616475418625?region=IN,YouTubeVideo,2025-07-18,2356,2,3,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,503
508,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15745439665794056193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15745439665794056193?region=IN,YouTubeVideo,2025-10-30,"2586,2050,2356,2524",0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,508
509,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15745439665794056193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15745439665794056193?region=IN,YouTubeVideo,2025-10-30,"2586,2050,2356,2524",1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,509
510,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15745439665794056193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15745439665794056193?region=IN,YouTubeVideo,2025-10-30,"2586,2050,2356,2524",2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,510
511,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15745439665794056193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15745439665794056193?region=IN,YouTubeVideo,2025-10-30,"2586,2050,2356,2524",3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,511
512,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15791378283804753921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15791378283804753921?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,512
513,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15791378283804753921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15791378283804753921?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,513
514,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15791378283804753921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15791378283804753921?region=IN,YouTubeVideo,2026-06-14,2356,2,4,ઇન્સ્ટૉલ કરો,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,514
515,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15791378283804753921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15791378283804753921?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,515
516,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15901501013345959937,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15901501013345959937?region=IN,YouTubeVideo,2026-03-27,2356,0,2,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,516
517,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15901501013345959937,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15901501013345959937?region=IN,YouTubeVideo,2026-03-27,2356,1,2,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,517
518,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15906167340694241281,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15906167340694241281?region=IN,YouTubeVideo,2026-03-27,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,518
519,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15906167340694241281,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15906167340694241281?region=IN,YouTubeVideo,2026-03-27,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,519
520,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15906167340694241281,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15906167340694241281?region=IN,YouTubeVideo,2026-03-27,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,520
521,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR15906167340694241281,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR15906167340694241281?region=IN,YouTubeVideo,2026-03-27,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,521
522,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16136154343949729793,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16136154343949729793?region=IN,Image,2026-05-21,2356,0,1,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/2549095250048347247,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR16136154343949729793.jpg,2026-06-01,2026-06-15,,,,,522
523,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16320445558055501825,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16320445558055501825?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,523
524,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16320445558055501825,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16320445558055501825?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,524
527,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16375494909802577921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16375494909802577921?region=IN,YouTubeVideo,2026-05-15,2356,0,4,Not able to Speak Good English,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,527
528,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16375494909802577921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16375494909802577921?region=IN,YouTubeVideo,2026-05-15,2356,1,4,"Not able to Speak Good English. No more Stuttering, No more Poor Pronunciation. Get your english trained for free",CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,528
529,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16375494909802577921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16375494909802577921?region=IN,YouTubeVideo,2026-05-15,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,529
530,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16375494909802577921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16375494909802577921?region=IN,YouTubeVideo,2026-05-15,2356,3,4,English Makes You Nervous?,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,530
